teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,facebook,twitter,instagram,email,gmaps_longitud,gmaps_latitud,teatro_aforo,teatro_tipo_escenario,link_sic,fecha_mod
257,"Teatro IMSS Monclova","1962-11-22","Centro de Seguridad Social Monclova",5,"Coahuila de Zaragoza",18,"Monclova",1,"Monclova","Blvd. Harold R. Pape 405","Col. Guadalupe","25750","866 143 7653","","","","","juan.castilloca@imss.gob.mx",-101.42963,26.90253,355,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=257","2024-05-16 10:01:36-06"
667,"Teatro de la Ciudad","2010-02-10","Universidad Autónoma de Coahuila/Coordinación General de Difusión y Patrimonio Cultural",5,"Coahuila de Zaragoza",18,"Monclova",1,"Monclova","Carretera 57, Monclova-Piedras Negras, Km.5","Estancias San Juan Bautista","25710","(866) 639 08 79","","","","","ismaeldiazga@gmail.com",-101.41427,26.94375,1061,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=667","2016-07-28 15:43:49-05"
276,"Teatro Juárez (En remodelación)","1972-01-01","Presidencia Municipal",5,"Coahuila de Zaragoza",24,"Parras",1,"Parras de la Fuente","H. Colegio Militar s/n","Zona Centro","27980","842 422 00 14 ext. 111","","","","","",-102.18278,25.43806,230,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=276","2025-03-31 10:38:41-06"
894,"Auditorio del Centro Cultural Multimedia 2000","1000-01-01","",5,"Coahuila de Zaragoza",25,"Piedras Negras",1,"Piedras Negras","Av. Jardín 606 ","Fraccionamiento La Fuente","","878 783 7650","","https://www.facebook.com/CentroculturalMultimedia2000/about/?ref=page_internal","","","",-100.56174,28.70622,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=894","2021-01-19 06:58:05-06"
133,"Teatro IMSS Piedras Negras","1970-04-06","Instituto Mexicano del Seguro Social (IMSS)",5,"Coahuila de Zaragoza",25,"Piedras Negras",1,"Piedras Negras","Blvd. Eliseo Mendoza Berrueto 3701","Col. Las Delicias","26070","(878) 783 07 64","","","","","francisco.gonzalezm@imss.gob.mx",-100.54668,28.67623,490,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=133","2017-01-06 16:52:59-06"
284,"Teatro al Aire Libre Concha Acústica de Macroplaza","1969-10-31","Ayuntamiento de Piedras Negras",5,"Coahuila de Zaragoza",25,"Piedras Negras",1,"Piedras Negras","16 de Septiembre y Av. Monterrey","Centro","26010","878 792 5108","","","","","",-100.52922,28.70834,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=284","2025-05-15 14:28:24-06"
746,"Teatro de la Ciudad José Manuel Maldonado","2011-12-03","Ayuntamiento de Piedras Negras",5,"Coahuila de Zaragoza",25,"Piedras Negras",1,"Piedras Negras","Prol. Blvd. República 306","Fracc. El Lago","26069","878 782 66 66 ext. 1040, 1011","http://www.piedrasnegras.gob.mx/category/teatro-jose-manuel-maldonado/","","","","karlacantu28@gmail.com",-100.56271,28.70552,793,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=746","2021-10-05 12:50:29-05"
995,"Teatro Eulalio Gutiérrez","2009-12-11","Ayuntamiento de Ramos Arizpe/Dirección de Cultura",5,"Coahuila de Zaragoza",27,"Ramos Arizpe",1,"Ramos Arizpe","Gral. Charles s/n esq. David Martínez Soto","Col. Eulalio Gutiérrez","25903","844 488 0607","","","","","",-100.94641,25.53933,500,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=995","2025-01-28 14:03:21-06"
200,"Concha Acústica de la Casa del Artesano","1987-01-01","Instituto Coahuilense de Cultura",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Miguel Hidalgo Sur  359","Centro","25000","844 481 9944","","","","","",-101.00081,25.41916,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=200","2025-04-23 09:50:20-06"
524,"Teatro IMSS Saltillo","1961-01-01","Instituto Mexicano del Seguro Social (IMSS)",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Manuel Doblado s/n esq. Luis Gutiérrez","Zona Centro","25000","844 412 8233","","","","","raul.saldana@imss.gob.mx",-101.00852,25.4182,285,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=524","2025-04-22 13:29:00-06"
548,"Teatro de la Ciudad Fernando Soler","1979-03-26","Secretaría de Cultura del Estado de Coahuila de Zaragoza",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Xicoténcatl esq. Blvd. Francisco Coss s/n","Zona Centro","25000","844 412 1947","https://carteleradeteatro.mx/teatro/centro/teatro-fernando-soler-centro-teatral-manolo-fabregas/https://carteleradeteatro.mx/teatro/centro/teatro-fernando-soler-centro-teatral-manolo-fabregas/","https://www.facebook.com/teatro.fernandosoler/?locale=es_LA","","","teatrofernandosoler@gmail.com",-101,25.4337,1143,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=548","2025-04-14 11:48:06-06"
982,"Rincón del Teatro ","1000-01-01","",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Lic. Benito Juárez 591","Zona Centro","25000","844 130 2029","","https://www.facebook.com/pages/category/Artist/RINCON-DEL-TEATRO-301949583151053/","","","",-100.99737,25.42027,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=982","2020-05-19 06:37:23-05"
549,"Teatro de Cámara ","1978-01-01","Instituto Coahuilense de Cultura",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Xicoténcatl esq. Blvd. Francisco Coss s/n","Zona Centro","25000","844 412 1947","","","","","teatrodelaciudadsaltillo@gmail.com",-101.00001,25.4337,100,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=549","2025-05-19 16:55:07-06"
140,"Teatro de Cámara Remigio Valdés Gómez","2004-02-04","Universidad Autónoma de Coahuila",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Blvd. Revolución 590 Ote","Centro","27000","871 729 3217","","","","","difusionuacut@hotmail.com",-103.44355,25.53551,304,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=140","2025-05-08 14:21:33-06"
950,"Plan B. Estudio-Teatro","2015-05-27","",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","González Ortega 30 Nte.","Centro","27000","871 149 7682","","https://www.facebook.com/CarteleraPlanB/","PlanB_Estudio_T","","planbestudioteatro@gmail.com ",-103.44631,25.54145,60,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=950","2023-12-15 05:58:49-06"
503,"Teatro Nazas ","2004-10-02","Patronato del Teatro Nazas, A.C.",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Cepeda 155 Sur","Centro","27170","871 712 4756","http://www.teatronazas.com.mx","https://www.facebook.com/teatronazas/?locale=es_LA","","https://www.instagram.com/teatronazas/?hl=es","morebarrett2@gmail.com; teatronazasdireccion@gmail.com",-103.46193,25.53997,1445,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=503","2025-05-19 13:00:32-06"
277,"Teatro Isauro Martínez","1930-03-07","INBAL, Patronato del Teatro Isauro Martínez, A.C.",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Av. Matamoros 250, Primero de Cobián","Centro","27000","871 192 08 39","https://teatroisauromartinez.mx/","https://www.facebook.com/teatroisauromartinez.mx/","","","patronatotim@gmail.com",-103.45226,25.5405,719,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=277","2025-06-16 14:34:40-06"
279,"Teatro Alfonso Garibay","1957-11-07","INBAL, Patronato del Teatro Isauro Martínez, A.C.",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Av. Nicolás Bravo 245 Pte. entre Galeana y Jiménez","Centro","27000","871 192 0839","","https://www.facebook.com/profile.php?id=100046065776007","","https://www.instagram.com/teatroalfonsogaribay/?hl=es","patronatotim@gmail.com",-103.452,25.54524,188,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=279","2025-06-16 12:29:42-06"
890,"Teatro del Instituto de Música de Coahuila (INMUS)","2023-03-31","Gobierno del Estado de Coahuila/Instituto Nacional de Música de Coahuila",5,"Coahuila de Zaragoza",35,"Torreón",1,"Torreón","Prol. Colón esq. Galeana","Col. Nueva Aurora","27000"," 871 713 9962","https://www.facebook.com/inmus.coahuila/","","","","inmus.coahuila@gmail.com",-103.45332,25.53069,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=890","2025-06-09 14:02:56-06"
10,"Teatro al Aire Libre de la Piedra Lisa","2009-01-01","Ayuntamiento de Colima/Complejo Recreativo, Cultural y Deportivo Piedra Lisa",6,"Colima",2,"Colima",1,"Colima","Calz. Galván s/n","Centro","28000","","","","","","",-103.71524,19.24044,300,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=10","2021-09-08 09:54:58-05"
272,"Foro al Aire Libre del Parque Griselda Álvarez","1985-11-01","Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Av. 20 de Noviembre esq. Belisario Domínguez","Centro","28070","331 312 3898","","","","","",-103.72795,19.23289,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=272","2025-04-23 10:46:34-06"
224,"Teatro al Aire Libre El Rodeo","1979-10-07","Secretaría de Cultura del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Av. Niños Heroes","Equipamiento Urbano","28048","331 312 8431","","","","","",-103.67597,19.2347,2000,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=224","2025-06-06 15:58:56-06"
268,"Teatro Hidalgo","1883-09-15","Secretaría de Cultura del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Independencia 78 esq. Degollado","Centro","28000","(312) 312 12 31","http://culturacolima.gob.mx/v2/teatrohidalgo/","","","","teatrohidalgocolima@gmail.com",-103.72972,19.24301,652,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=268","2016-11-24 13:08:06-06"
948,"Foro Pablo Silva García","2008-05-23","Universidad de Colima",6,"Colima",2,"Colima",1,"Colima","Gabino Barrera 420 esq. Manuel Gallardo","Col. Colima Centro","28000"," (312) 316 11 77","http://ww.ucol.mx/arteycultura/detalleRecinto.php?&nombre=Foro-Pablo-Silva-Garc%EDa&id=112","","","","culturales@ucol.mx",-103.72188,19.24907,245,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=948","2019-05-14 06:12:10-05"
557,"Teatro Universitario Coronel Pedro Torres Ortiz","2005-09-12","Universidad de Colima",6,"Colima",2,"Colima",1,"Colima","Carr. Colima-Guadalajara Km 3.5","El Diezmo","28019","(312) 316 11 77","http://www.ucol.mx/arteycultura/detalleRecinto.php?&nombre=Teatro-universitario-Coronel-Pedro-Torres-Ortiz&id=114","","","","jonathan_aparicio@ucol.mx; angira.02@gmail.com",-103.68599,19.26229,991,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=557","2019-05-13 10:52:10-05"
126,"Foro al Aire Libre de la Estancia","1000-01-01","Ayuntamiento de Colima",6,"Colima",2,"Colima",1,"Colima","Jardín Principal","Centro","28000","312 312 38 98","","","","","",-103.67934,19.23323,300,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=126","2021-09-20 08:31:54-05"
20,"Teatro Emigdio T. Salgado Mares","1978-06-01","Instituto de Fomento de Ferias y Exposiciones del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Av. Niños Héroes de Chapultepec s/n esq. Gonzalo de Sandoval","Col. La Estancia","28610","312 313 1589","http://feriadecolima.com.mx","","","","iffecol@prodigy.net.mx",-103.68198,19.23656,4500,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=20","2025-04-11 14:44:54-06"
808,"Teatro al aire libre Silverio Palacios","2008-06-01","Secretaría de Cultura del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Degollado y 20 de Noviembre, Parque Regional Metropolitano","Centro","28000","(312) 314 16 76","","","","","",-103.73412,19.23806,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=808","2017-02-22 11:12:24-06"
273,"Teatro Alfonso Michel","1980-11-01","Secretaría de Cultura del Gobierno del Estado de Colima",6,"Colima",2,"Colima",1,"Colima","Calz. Galván esq. Ejército Nacional","Centro","28000","(312) 313 06 08","http://culturacolima.gob.mx/casa-de-la-cultura-de-colima/","","","","teatrohidalgocolima@gmail.com",-103.71435,19.24292,786,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=273","2024-03-12 08:49:39-06"
23,"Foro al Aire Libre del Parque Hidalgo","1985-11-01","Ayuntamiento de Colima / Dirección de Cultura",6,"Colima",2,"Colima",1,"Colima","Av. 20 de Noviembre esq. Belisario Domínguez","Centro","28070","(312) 312 38 98","","","","","culturacolima2009@hotmail.com",-103.72807,19.23279,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=23","2017-02-22 11:24:27-06"
4,"Foro al Aire Libre del Malecón Espíritu Santo","1000-01-01","Ayuntamiento de Manzanillo",6,"Colima",7,"Manzanillo",1,"Manzanillo","Paseo del Espíritu Santo esq. Niños Héroes s/n","Centro","28200","","","","","","",-104.31098,19.0534,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=4","2017-02-22 10:52:27-06"
547,"Foro al Aire Libre de Minatitlán","1000-01-01","Ayuntamiento de Minatitlán",6,"Colima",8,"Minatitlán",1,"Minatitlán","Jardín Principal","","28750","","","","","","",-104.0494,19.38602,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=547","2017-02-22 10:49:20-06"
101,"Foro al Aire Libre de la Casa de Cultura de Tecomán","1000-01-01","Ayuntamiento de Colima",6,"Colima",9,"Tecomán",1,"Tecomán","Insurgentes 1000","Col. Tepeyac","28120","(313) 324 40 15","","","","","",-103.88333,18.92507,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=101","2017-01-09 13:30:01-06"
143,"Teatro de la Ciudad Junchavín","1987-07-10","Gobierno del Estado de Chiapas / Ayuntamiento Municipal de Comitán de Domínguez",7,"Chiapas",19,"Comitán de Domínguez",1,"Comitán de Domínguez","1a. Calle Sur Poniente núm. 2","Centro","30000","963 632 0946","https://www.facebook.com/pages/Teatro-de-la-Ciudad-Junchavin/218062834983451?fref=ts","","","","bonioscar2001@yahoo.com.mx; bonioscar2001@hotmail.com.mx",-92.13569,16.25151,454,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=143","2024-08-30 14:36:35-06"
828,"Foro al aire libre Antonio Soler Oliver","1993-06-01","Dirección de Promoción Cultural/Consejo Estatal para las Culturas y las Artes de Chiapas (CONECULTA)",7,"Chiapas",68,"Pichucalco",1,"Pichucalco","Pípila 23 entre Aurora y Juan Ramos Teracena","Las Ranas, Centro","29540","932 323 0667","","","","","ccpichucalco@conecultachiapas.gob.mx",-93.11586,17.50913,150,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=828","2022-01-21 07:14:19-06"
7,"Sala de Bellas Artes Alberto Domínguez Borraz ( en remodelación)","1974-07-07","Ayuntamiento de San Cristobal de las Casas",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Av. Miguel Hidalgo s/n esq. Hermanos Domínguez","Centro","29200","967 678 13 57","https://www.facebook.com/profile.php?id=100076342148144","https://www.facebook.com/pages/SALA-DE-BELLAS-ARTES-Alberto-Dominguez-Borraz/326069920761289","","","direducacionsclc@yahoo.com.mx",-92.63809,16.73422,210,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=7","2024-07-30 14:38:49-06"
8,"Teatro de la Ciudad Hermanos Domínguez","1994-06-24","Ayuntamiento de San Cristóbal de las Casas/Dirección de Cultura y Recreación",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Diag. Hermanos Paniagua s/n","Barrio de Fátima","29260","967 678 36 37","http://teatrohdgez.blogspot.mx/","","","","culturarecreacionmunicipal@sancristobal.gob.mx",-92.65193,16.73289,1024,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=8","2024-07-19 13:43:54-06"
6,"Teatro Daniel Zebadúa","1931-04-04","Ayuntamiento de San Cristóbal de las Casas/Dirección de Cultura y Recreación",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Calle 20 de Noviembre s/n esq. 1ro. de Marzo","Centro","29260","967 678 3637","","","","","",-92.63821,16.73862,280,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=6","2024-07-31 11:19:36-06"
990,"Patio Petul ","2019-01-01","",7,"Chiapas",78,"San Cristóbal de las Casas",1,"San Cristóbal de las Casas","Esq.  Diagonal Peje de Oro con San Juan de Dios núm. 1","Barrio de Cuxtitali","29200","961 668 3409","","https://www.facebook.com/PatioPetul/","","","patiopetul@gmail.com",-92.6375,16.73702,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=990","2024-11-22 13:51:02-06"
295,"Teatro de la Ciudad Emilio Rabasa","1982-11-20","Consejo Estatal para las Culturas y las Artes de Chiapas",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Calz. Hombres Ilustres s/n esq. Calz. Emilio Rabasa","Centro","29000","(961) 613 13 51","http://www.conecultachiapas.gob.mx/","https://www.facebook.com/teatroemiliorabasa/","","","emiliorabasa@conecultachiapas.gob.mx",-93.10564,16.76016,1186,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=295","2020-03-02 06:13:57-06"
652,"Sala Amanda del Llano","2006-09-22","CONECULTA / Direccion de Difusión Cultural de Chiapas",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Boulervard Angel Albino Corzo núm. 2151","San Roque","29070","61 700 70 ext. 125","","","","","difusion@conecultachiapas.gob.mx",-93.09653,16.75045,234,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=652","2016-12-28 12:39:50-06"
502,"Teatro Hundido al Aire Libre de la Universidad Autónoma de Chiapas","1978-01-01","Universidad Autónoma de Chiapas (UNACH)",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Blvd. Belisario Domínguez Km. 1081","Col. Colina Universitaria","29200","961 617 80 25, 961 612 69 11","","","","","apologi2002@yahoo.com",-93.1545,16.7555,300,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=502","2021-10-28 11:29:33-05"
686,"La Puerta Abierta","2008-08-24","Centro de Formación y Creación Escénica La Puerta Abierta A.C.",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","Calle 6ta. Ote. Nte Número 1021 ","Col. Barrio La Pimienta ","29043","961 150 2753","","https://www.facebook.com/lapuertaabiertateatro/?locale=es_LA","","https://www.instagram.com/lapuertaabiertateatro/","puertaabiertala@gmail.com",-93.10904,16.7612,50,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=686","2024-08-02 09:00:48-06"
885,"Telar Teatro","2003-04-18","Telar Teatro A.C.",7,"Chiapas",101,"Tuxtla Gutiérrez",1,"Tuxtla Gutiérrez","9 Sur y 4 Pte. núm. 514 altos","Barrio Los Milagros","29000","961 654 9659","","https://www.facebook.com/pages/category/Performance-Art-Theatre/Telar-Teatro-AC-181559761855268/","","","telarteatro@hotmail.com",-93.12082,16.74746,30,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=885","2022-08-31 09:02:20-05"
535,"Teatro de la Ciudad","1992-06-27","Instituto Chihuahuense de la Cultura",8,"Chihuahua",11,"Camargo",1,"Santa Rosalía de Camargo","Pablo Ginther esq. Francisco Villa s/n","Col. Lagunita","33730","(648) 462 46 77","","","","","ichicultcamargo@hotmail.com",-105.16711,27.67681,609,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=535","2017-05-21 10:58:20-05"
624,"Teatro de Cámara del Centro Cultural San Antonio ","2007-03-01","Ayuntamiento de Cuauhtémoc/Instituto de Cultura",8,"Chihuahua",17,"Cuauhtémoc",1,"Cuauhtémoc","Juárez y 5a.","Barrio Viejo","31500","(625) 128 01 43","","","","","imc.cuauhtemoc@gmail.com",-106.86729,28.41104,360,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=624","2022-12-08 08:08:43-06"
